Iteration|Model|Obs_Py1|Obs_Py2|Obs_P11|Obs_P10|Obs_P01|rho_latent|rho_Y1Y2|CalInt_PY1|CalInt_PY2|CalSlope_PY1|CalSlope_PY2|AUC_PY1|AUC_PY2|MSE_PY1|MSE_PY2|CalInt_P11|CalInt_P10|CalInt_P01|CalSlope_P11|CalSlope_P10|CalSlope_P01|AUC_P11|AUC_P10|AUC_P01|MSE_P11|MSE_P10|MSE_P01
2|"MPM"|0.0563|0.0478|0.0262|0.0301|0.0216|0.95|0.476029046810397|0.0110262371058805|0.0343518659872001|1.01641605845743|0.873541852206547|0.681349873546757|0.768027400101417|5.66467978314003e-05|2.51047645558853e-05|0.0512795061575342|-0.0229184722308797|0.0114339280883147|0.802866358472561|1.07663341118167|0.949257506209032|0.698938133290689|0.790595598614646|0.892813474758487|1.11806256367667e-05|3.52205175075706e-05|2.644773016263e-05
3|"Univariate"|0.061|0.0516|0.0281|0.0329|0.0235|0.95|0.48274318114015|0.0118332395329443|0.0188749904840973|1.15102659172886|1.11300704388613|0.692573718116587|0.778161260580856|1.31758387330462e-05|1.52799915167254e-05|2.19151065830529|-0.58061053651242|-0.732626437671821|0.698335672716996|1.48863486773574|1.74190734493464|0.708670949041738|0.757219827145928|0.883708860345786|0.000793872344851825|0.000979973371473242|0.000920268801621335
3|"SR"|0.061|0.0516|0.0281|0.0329|0.0235|0.95|0.48274318114015|0.0109661692640497|0.018042467877532|1.21666477625319|1.18239667208467|0.692573718116587|0.778161669265904|2.42318641562025e-05|4.7563468417667e-05|2.18871029953736|-0.581309105678088|-0.733228975870967|0.740820671477763|1.57367532470798|1.85035124990263|0.70859442139054|0.75728488549887|0.883734570927433|0.000800446250807201|0.000977191070143248|0.000914260306878464
3|"PCC"|0.061|0.0516|0.0281|0.0329|0.0235|0.95|0.48274318114015|0.00768473717780168|0.0290649658907523|1.08234059939111|1.09061450412667|0.688340578571553|0.777961822277585|0.000125860983687938|8.21968791605843e-05|-0.0323233012242066|0.0490658344291015|0.117316877943854|1.00945035393141|1.06598151583583|1.16790803697666|0.719515539690206|0.802704101724864|0.895067272390539|4.22720422410711e-05|0.000102954391633999|0.000142079900423378
3|"MLR"|0.061|0.0516|0.0281|0.0329|0.0235|0.95|0.48274318114015|0.0085834217271404|0.0230679384662902|1.05646648080173|1.03807044422778|0.686756752038269|0.774876250167561|0.00010694072772076|0.000323092947340818|-0.0424619790260215|0.0614847506607662|0.126987285414114|1.30135763157281|1.07600993531541|0.964475697159136|0.71184812812999|0.796613131289956|0.894892091817281|4.47814144429774e-05|0.000100791256846982|0.000257774364988133
3|"MLM"|0.061|0.0516|0.0281|0.0329|0.0235|0.95|0.48274318114015|0.20354500572752|0.0796875320139336|1.20132281930405|1.92761051908441|0.675714659822972|0.769752361382205|0.000434181141508987|0.00115073450004327|0.277827414155861|0.138336638766007|-0.106083838402096|1.4767937782793|1.39883068440113|2.73112460758701|0.7040214365302|0.721084783605547|0.872379645063242|0.000127239445756052|0.000713574224101561|0.00114871329875458
3|"MPM"|0.061|0.0516|0.0281|0.0329|0.0235|0.95|0.48274318114015|0.0144961679428012|0.0560920465652401|1.17455029484022|1.08711432877691|0.692312540372562|0.778138578560709|3.3232149058176e-05|6.15963147279044e-05|-0.0130879178899422|0.0448789492997996|0.155200901594283|1.06889238852923|1.11726897077946|1.10618155312616|0.722520623103515|0.804825884047158|0.895961913477356|1.40820387778268e-05|1.717674935664e-05|7.73673949674154e-05
4|"Univariate"|0.0575|0.0486|0.0268|0.0307|0.0218|0.95|0.466779733148041|0.0128065700297238|0.0431597988205591|0.881839441269307|0.933064289466552|0.675167523930343|0.765650317357743|8.01743014194942e-06|1.49038847391957e-05|2.27112596298573|-0.590555311097552|-0.724222043903644|0.548403583792393|1.26251841579666|1.38225669367941|0.684088803823055|0.751814919998347|0.864939159924895|0.000810265103518535|0.000825120157134318|0.0008713130718912
4|"SR"|0.0575|0.0486|0.0268|0.0307|0.0218|0.95|0.466779733148041|0.0116801771580065|0.0422609375401248|0.928124945454767|0.987390976484405|0.67516733940722|0.765650317357743|3.19216101724199e-07|8.36793951983214e-06|2.26888376915591|-0.591557073446052|-0.725033881364465|0.579136333334287|1.32888281340613|1.46263881648724|0.683964579077486|0.751849533109457|0.864989805277996|0.000817386120314265|0.000807716821200929|0.000827656529398392
4|"PCC"|0.0575|0.0486|0.0268|0.0307|0.0218|0.95|0.466779733148041|0.0146321073972475|0.0481637173424517|0.863099988407093|0.913163319664981|0.673637642717103|0.763408440323162|0.000112926678565389|5.99718524124953e-05|0.0896820917820104|-0.0482985009263232|-0.00642848581018826|0.782550085136412|1.01368526062289|1.06469083166633|0.693927863763795|0.7847907973483|0.886099538752136|4.06888976011151e-05|0.000100081336373157|5.37103849646184e-05
4|"MLR"|0.0575|0.0486|0.0268|0.0307|0.0218|0.95|0.466779733148041|0.0154590933968105|0.0526635850872217|0.842292811691631|0.906103867820697|0.671765840156845|0.760542185611674|0.000174574875701192|0.000150392390244711|0.0918904140110857|-0.0486252252379407|-0.000967644486268942|0.862752160997345|1.0197294942618|0.990223672100708|0.686689471876131|0.781569089618049|0.884182987288016|4.63940631148002e-05|0.000137445544169014|9.72661205772056e-05
4|"MLM"|0.0575|0.0486|0.0268|0.0307|0.0218|0.95|0.466779733148041|0.376779761870564|0.230339159449565|0.865713520990857|1.22088136130928|0.671418014069888|0.753098530993096|0.000462806004223094|0.00067325949082364|1.00285104653133|0.0224125495772763|-0.279377827787169|0.924269790764757|1.12057751263022|1.67080021243594|0.677734171313592|0.727820976956741|0.844808101005592|0.000427028719868474|0.000498890127010231|0.000691622497926558
4|"MPM"|0.0575|0.0486|0.0268|0.0307|0.0218|0.95|0.466779733148041|0.0163839528491554|0.0495606667318337|0.945439333063581|0.901396508537117|0.674698835197786|0.765455888701165|1.36355763985853e-05|2.47127770210197e-05|0.114857066090529|-0.0651749271268884|-0.0335882929361756|0.85343583863681|1.04473675370726|0.993111834680405|0.695591095079473|0.786630332981489|0.885305625948428|7.46861392158621e-06|2.43487599450285e-05|2.09937671892406e-05
5|"Univariate"|0.0582|0.0471|0.0252|0.033|0.0219|0.95|0.450813862566271|0.000554225824076026|-0.107007165959552|0.980655511197242|0.918898305711183|0.687222464258322|0.775163714119754|7.46986671890818e-06|0.00012117369816756|2.11841050143307|-0.545386721594151|-0.842139543696287|0.545899160918354|1.35457598861817|1.4372250803173|0.688934156619836|0.757771301432108|0.888255069118723|0.000803590384709576|0.000885510252670987|0.00116632841279685
5|"SR"|0.0582|0.0471|0.0252|0.033|0.0219|0.95|0.450813862566271|9.67017483241949e-05|-0.104266975885937|1.03191669113223|0.95973106215122|0.687222464258322|0.775163714119754|9.34695639400764e-07|6.47684978840616e-05|2.11655083315411|-0.545505427696546|-0.8386491951323|0.571336656784655|1.42523738423535|1.50120185132874|0.688876350704418|0.757908871548996|0.888247132755286|0.000809495988178278|0.000864245836634731|0.00108282824634134
5|"PCC"|0.0582|0.0471|0.0252|0.033|0.0219|0.95|0.450813862566271|-0.00230891990530848|-0.101182902255011|0.948579594018504|0.911226062406292|0.684194519670237|0.774176004014118|0.000146005469589102|0.000212251842999813|-0.0618890553437918|0.0406792350032702|-0.147397532994093|0.796548127084264|1.01046570249385|1.04611624875497|0.702177817509168|0.790134123029676|0.903069458585955|5.15479715195526e-05|0.000104463944674348|0.000186029889342648
5|"MLR"|0.0582|0.0471|0.0252|0.033|0.0219|0.95|0.450813862566271|-2.85931438967156e-05|-0.102437571319558|0.907286568660256|0.870125082822395|0.680453602409366|0.7711810120809|0.000224686287826952|0.0005208890583975|-0.0582847657732705|0.0410884776824901|-0.156153955922883|0.847816712530375|1.02785929923647|0.937571823158846|0.691342872123545|0.789407727742785|0.902346782668289|5.19498698165308e-05|0.000156951824067247|0.000402338689106861
5|"MLM"|0.0582|0.0471|0.0252|0.033|0.0219|0.95|0.450813862566271|0.129084144370367|0.145667211227372|0.89892051691718|1.32641049188068|0.659891601882481|0.75321729911975|0.00049496595938728|0.000989699847648771|0.690337945505566|-0.165540100483686|-0.260686876265963|0.927242821757657|1.05660099449319|1.87229601117239|0.68421401866724|0.674994515997618|0.83923962168756|0.000314214148683804|0.000944676950568522|0.00104486154185884
5|"MPM"|0.0582|0.0471|0.0252|0.033|0.0219|0.95|0.450813862566271|-0.0218022979199464|-0.105369300470166|1.0401077411|0.915965609402209|0.687013206413981|0.775126282290801|1.52972231113071e-05|7.22879712387405e-05|-0.0710670040704697|0.0131397455162164|-0.146503054278223|0.838394272625184|0.983780486184632|1.0251286317519|0.705467869681042|0.789464447995989|0.904431245182744|1.27144997564968e-05|1.35844096449701e-05|4.34966191019346e-05
6|"Univariate"|0.0555|0.0462|0.0237|0.0318|0.0225|0.95|0.462484716938339|-0.0931389273918693|-0.115749468612787|0.830781502761504|1.29657086352781|0.662874012180524|0.804513547541436|1.54257282094973e-05|4.06747100218173e-05|2.02520633195867|-0.627910441898073|-0.804201412512239|0.745617235075753|1.14584999085445|1.79816820610032|0.72127134609226|0.72425196727637|0.887668087524865|0.000808987160942247|0.000844093295784848|0.00105143333725777
6|"SR"|0.0555|0.0462|0.0237|0.0318|0.0225|0.95|0.462484716938339|-0.0927233837842611|-0.115216268117991|0.854932001414662|1.33321845157289|0.662874012180524|0.804515363018194|1.29190886595088e-05|5.70248437913147e-05|2.02399341656141|-0.627341889731081|-0.803403759860126|0.767023458507358|1.17914017580902|1.84905879665323|0.721260541500222|0.72425781356573|0.88768581983518|0.000812332472797083|0.000835304237441322|0.00104492737897991
6|"PCC"|0.0555|0.0462|0.0237|0.0318|0.0225|0.95|0.462484716938339|-0.0932178632113117|-0.111190723835112|0.814127450581286|1.26653448495392|0.66378206687365|0.802762520208526|0.000140805885249763|0.000111431848084189|-0.224542152400269|0.0225842144855192|0.0351643249567917|1.1285355487068|0.800575658849565|1.15655508512868|0.733128737578501|0.757720025100069|0.893331059960216|3.30259435175476e-05|0.000170816687499766|0.000126563327771495
6|"MLR"|0.0555|0.0462|0.0237|0.0318|0.0225|0.95|0.462484716938339|-0.0934704336366406|-0.114478237030138|0.804722618144563|1.14656679435335|0.662777102141845|0.798368839520024|0.000164104237202109|0.000297764276878472|-0.228025780137487|0.026914903685523|0.0438167783389403|1.41818421590298|0.819109873290765|0.958962515166804|0.722674214322481|0.751439161564155|0.896051832907076|6.11057515919196e-05|0.000150060086629314|0.000214861204579875
6|"MLM"|0.0555|0.0462|0.0237|0.0318|0.0225|0.95|0.462484716938339|0.0505797942184399|-0.166083777860264|1.02998855867544|1.67040980418179|0.65680797790909|0.780444864424734|0.000357654718909497|0.000942696097187335|-0.0256955423076562|0.0932838824459391|-0.289748317311825|1.34142960120752|1.31634837577764|2.08868934587599|0.71238997143698|0.70613853886938|0.858363853367434|9.32453187980078e-05|0.0006466126520079|0.00101374057371422
6|"MPM"|0.0555|0.0462|0.0237|0.0318|0.0225|0.95|0.462484716938339|-0.102521790887623|-0.083943510245826|0.85189972860129|1.33387775703882|0.663682295318081|0.804488357801421|1.71722838528841e-05|0.00011417187367186|-0.202634225409954|-0.0163100196865196|0.0664737122969602|1.19768170970735|0.783694846516254|1.18554850479118|0.732132122008911|0.759109493204663|0.895862233589088|1.41845954389144e-05|1.48734669816361e-05|9.32560178986014e-05
7|"Univariate"|0.0547|0.0463|0.0242|0.0305|0.0221|0.95|0.464770920507621|-0.0439939733374663|-0.103072333754631|0.942391979945967|1.00140455864473|0.687202016093863|0.757062354168634|1.69190372662395e-05|2.29587455007821e-05|2.03909392314888|-0.601393160516241|-0.807300667592599|0.465653146571647|1.38651093147525|1.56715749215236|0.653279614607383|0.770098157745669|0.874345200885266|0.000813851208258612|0.000851976189505663|0.00100435029463068
7|"SR"|0.0547|0.0463|0.0242|0.0305|0.0221|0.95|0.464770920507621|-0.0429325643887117|-0.102906294932497|0.997860653722591|1.02549125335114|0.687202016093863|0.757062354168634|4.46772365399519e-06|3.1462983873884e-05|2.04231035357229|-0.600502807988906|-0.807180180284514|0.483869885669249|1.46772226746418|1.60528787734456|0.653478222573045|0.77042078475469|0.874218417062326|0.000819625403861541|0.000819251956536189|0.00099964831429334
7|"PCC"|0.0547|0.0463|0.0242|0.0305|0.0221|0.95|0.464770920507621|-0.0430003816155306|-0.0998653538277576|0.909457306679719|1.00831810736495|0.683601406438589|0.755944280670192|0.000115253902386891|7.85541812812126e-05|-0.144460659208878|0.046269478809336|-0.0431951849225756|0.681851280555795|1.04179813829287|1.18224042251441|0.66083010507166|0.803558028052317|0.890237136647512|4.50125101819253e-05|0.000109997418353781|0.000113051292198094
7|"MLR"|0.0547|0.0463|0.0242|0.0305|0.0221|0.95|0.464770920507621|-0.0418973972151879|-0.100775439217092|0.89720562601906|0.96518536014703|0.682933036744282|0.754092223738804|0.000164299431261298|0.000183223824883987|-0.144506936078626|0.0486939156230006|-0.0426813482111603|0.735868853440105|1.06262748528543|1.05542428986728|0.654902356024046|0.802615848967272|0.890340784736338|5.55023619651212e-05|0.000147585950502077|0.00013456555355299
7|"MLM"|0.0547|0.0463|0.0242|0.0305|0.0221|0.95|0.464770920507621|0.0259650215415973|-0.102907636549145|0.838870554755216|1.24775300950093|0.660108482435279|0.739166837083986|0.00041810058423323|0.000696085483119618|0.212422222379756|-0.122727856784275|-0.371592672001414|0.774128581811831|1.14243966158809|1.91345064299553|0.651205876424345|0.717604308457123|0.855697336475475|0.000133400890702824|0.000706769112238563|0.000904124077118672
7|"MPM"|0.0547|0.0463|0.0242|0.0305|0.0221|0.95|0.464770920507621|-0.0579286366929276|-0.0694263105246882|0.92924854283517|0.962396820720419|0.686677144754062|0.757488793787343|1.86812736688782e-05|4.9685466773044e-05|-0.130310177069925|0.00548238403910533|0.00698468970031869|0.69454126526395|0.997627252130293|1.05576280218227|0.659472456589973|0.805120097396833|0.890071484791263|1.12124340951836e-05|4.70323510483661e-06|5.17832916348244e-05
8|"Univariate"|0.0573|0.049|0.027|0.0303|0.022|0.95|0.499706549888196|-0.0165760913260832|-0.00523037620368803|0.927580009783909|1.08912610901852|0.684020926117122|0.77205927165819|2.8765372105823e-05|2.07843376086373e-05|2.13998740738033|-0.625195190235792|-0.767427208629139|0.657838801274788|1.21100103547984|1.47336247753268|0.712214228617106|0.737485071596775|0.844836865588399|0.000790581822310839|0.000985655147622586|0.000934747464459777
8|"SR"|0.0573|0.049|0.027|0.0303|0.022|0.95|0.499706549888196|-0.0164069994518156|-0.00766889228053226|0.963519157036812|1.13066935218218|0.684020926117122|0.77205927165819|2.32894223044106e-05|3.86292256608781e-05|2.14150430909602|-0.625295180888983|-0.770212876942421|0.683106966573675|1.25791095639763|1.52957625226992|0.712185299379544|0.737554502072874|0.84485592117494|0.000796319306663068|0.00096710555345299|0.000934948948225539
8|"PCC"|0.0573|0.049|0.027|0.0303|0.022|0.95|0.499706549888196|-0.0111078659186225|-0.0065698152410825|0.90778559619136|1.08003020443718|0.683382234867692|0.770184553316595|0.000135318837201494|8.6890950287197e-05|-0.109759581822237|0.0949301909595198|0.151536256145583|0.989964112635691|0.934284601896465|1.01822841767605|0.719599939096342|0.790300902834431|0.866160066926938|7.0364080119382e-05|0.000134167811745522|0.000157059392245928
8|"MLR"|0.0573|0.049|0.027|0.0303|0.022|0.95|0.499706549888196|-0.0089002937630952|0.000682512649143662|0.839656444642066|1.07735330693415|0.677937438248275|0.769614798600828|0.000345231286606242|6.80844166181086e-05|-0.104346266816155|0.0987229096892632|0.165784571225789|1.17035777652185|0.825509905828887|1.00635185745342|0.717467549769708|0.785372700413282|0.863878973786949|6.49863941466212e-05|0.000280480528283841|0.000107278580183121
8|"MLM"|0.0573|0.049|0.027|0.0303|0.022|0.95|0.499706549888196|0.0528615200792822|0.0566234199083496|1.20841880756616|1.75026734554927|0.668014027511116|0.753823472606708|0.00046127852917321|0.000997620589099472|0.207809958383636|-0.072759364515498|-0.108113385843385|1.51873042094303|1.44212493798642|2.17175562400851|0.708915153591413|0.704925241415551|0.830396449154118|0.000123392692624587|0.000751006384854484|0.00100438298806989
8|"MPM"|0.0573|0.049|0.027|0.0303|0.022|0.95|0.499706549888196|0.00372492079537899|-0.033004931919843|0.933644554752792|1.13180905738981|0.683958167759569|0.771668276143265|3.2363212010373e-05|9.83156553962646e-05|-0.126223511158472|0.143497493443691|0.109665906518321|1.06482300619713|0.867353131924611|0.927324556377704|0.718619009554261|0.791586387678677|0.865978806469604|3.87886151223807e-05|4.46265120478947e-05|9.49112570538992e-05
9|"Univariate"|0.057|0.0497|0.025|0.032|0.0247|0.95|0.449555792024054|0.117487391026241|0.170292437783741|0.963854891505228|1.08966198937868|0.670655243623374|0.772935836634031|8.25998170675018e-05|0.000132920526571937|2.43764710560755|-0.433265724697534|-0.495209420035882|0.573262293624709|1.3276426119797|1.6684436994603|0.669092512820513|0.738008780991736|0.878364427264361|0.00088121959341591|0.000613072097686056|0.000532459891504813
9|"SR"|0.057|0.0497|0.025|0.032|0.0247|0.95|0.449555792024054|0.117271461883295|0.169262851656428|1.01829957845184|1.17029622815815|0.670655243623374|0.772935624903795|0.000110911162583987|0.00022227055962367|2.43516808903769|-0.433356754506665|-0.49593830703916|0.612059556289914|1.40291876030508|1.79162368844652|0.668823794871795|0.737951962809917|0.878434166005602|0.000888281547429867|0.000623816955701858|0.00057054595752471
9|"PCC"|0.057|0.0497|0.025|0.032|0.0247|0.95|0.449555792024054|0.117258032590396|0.173381925983463|0.929331978229701|1.09388023373955|0.664880653383193|0.772766028984599|0.000159788399512398|0.000178269359472955|0.090948237624399|0.149471233314098|0.277934655347385|0.824751219421073|1.03674659385968|1.24616012571826|0.676457846153846|0.778968233471074|0.896299321998297|2.77794360550934e-05|0.000118798554746067|0.000210332367195332
9|"MLR"|0.057|0.0497|0.025|0.032|0.0247|0.95|0.449555792024054|0.119012701534725|0.174841188724502|0.881971108459312|1.07255203843523|0.661812059310524|0.770702294372358|0.000201171296491524|0.000203127093793738|0.0926130609054563|0.152688793752606|0.2829016268401|0.904959040622234|1.01059862687306|1.16172256560219|0.671629948717949|0.775402569731405|0.895258637329903|5.6926707197137e-05|0.000154819224559806|0.000174483759089225
9|"MLM"|0.057|0.0497|0.025|0.032|0.0247|0.95|0.449555792024054|0.287172867633054|0.166118801710233|1.04715815377618|1.64416594027001|0.652784320291716|0.756056067013467|0.00064468028624053|0.00117152560385529|0.484948164443364|0.152246883968762|-0.0702582042298474|1.16722933067464|1.35144444024038|2.32322896690035|0.663086358974359|0.710035188533058|0.860200390952063|0.000262954600046587|0.000744793490583015|0.00109278717288111
9|"MPM"|0.057|0.0497|0.025|0.032|0.0247|0.95|0.449555792024054|0.122298602190461|0.160666731023644|0.968880535696578|1.0957951454328|0.670307901248349|0.772932872410725|0.000118348351736823|0.00020702208545997|0.0852884848380506|0.161854328414245|0.255987657444398|0.89457947208241|1.02458498631643|1.22561399041319|0.676895179487179|0.780542355371901|0.896525142684219|1.62882274484849e-05|8.65879954271539e-05|0.000176484198230507
10|"Univariate"|0.0574|0.0474|0.0261|0.0313|0.0213|0.95|0.475184650107224|-0.112730999937462|-0.0382213197277023|1.04624773867006|1.02403585660114|0.680750884757188|0.756956975844923|3.79405814783328e-05|1.44383822239425e-05|2.10015921181645|-0.697018748806153|-0.806382219761899|0.560273037448914|1.53434806225027|1.67864475230129|0.666002197586903|0.764315734238865|0.878504637031686|0.000798639473398429|0.00112129645746735|0.000862941105584743
10|"SR"|0.0574|0.0474|0.0261|0.0313|0.0213|0.95|0.475184650107224|-0.113195810841488|-0.0388537915756084|1.09574339441878|1.06378527019557|0.680750884757188|0.756956975844923|3.98971325436541e-05|3.35707443582337e-05|2.0971308152653|-0.697381807638167|-0.806744503659207|0.583562709673942|1.60678779780191|1.74392944335298|0.665983707328319|0.764425561612002|0.878483050477519|0.000803604607622801|0.0011101924194797|0.000858269048106242
10|"PCC"|0.0574|0.0474|0.0261|0.0313|0.0213|0.95|0.475184650107224|-0.109584400510287|-0.0377317841128967|0.971034244648019|1.02119634427836|0.675548985643535|0.756306745651032|0.000152851993190391|7.31121598317293e-05|-0.0902015312284227|-0.124876225628793|0.0285676480988049|0.788278733266554|1.08928407266371|1.2001068040303|0.675488487060163|0.795180194397749|0.896929000863942|3.26494759916199e-05|0.000119187856459362|0.00014111239558968
10|"MLR"|0.0574|0.0474|0.0261|0.0313|0.0213|0.95|0.475184650107224|-0.110317302318962|-0.0360653844139855|0.936560674123096|1.0066204445462|0.670156162323649|0.755472032571749|0.00025224126939474|0.000104548680779161|-0.0942865294818275|-0.12231154632622|0.0402694339282617|0.941193723217524|1.03607141132486|1.0911457190423|0.66744561798575|0.791514334780878|0.892802611109592|5.39236588141968e-05|0.000174502901276743|8.52920638762268e-05
10|"MLM"|0.0574|0.0474|0.0261|0.0313|0.0213|0.95|0.475184650107224|0.0376931708089329|0.041540916088313|1.00506849381629|1.07467809483205|0.660879796485516|0.71805146208777|0.000370526171931498|0.00103496638152163|0.285978658797187|-0.140578057809225|-0.206553534999836|0.872698750948369|1.46197112568786|1.48896254488765|0.659484578140816|0.715482790248517|0.805705182356014|0.000128144488328332|0.000719105516657717|0.00109673835034379
10|"MPM"|0.0574|0.0474|0.0261|0.0313|0.0213|0.95|0.475184650107224|-0.105852643678806|-0.0253535294194208|1.00094089041362|1.02952477418059|0.680664756315654|0.757164491407483|4.40704195988555e-05|8.48268264782248e-05|-0.0757014135535263|-0.129797714647966|0.0374194709669651|0.833953179625715|1.12017838921055|1.19014225585007|0.677432324670057|0.798372444081212|0.897849547473869|8.36634607780216e-06|2.38440080792952e-05|9.76853419337885e-05
11|"Univariate"|0.0566|0.046|0.0262|0.0304|0.0198|0.95|0.471987383331523|-0.0632369188819672|-0.0406525339467187|1.02371399826869|0.948432226574952|0.687119216187446|0.763556649348282|9.7724118807663e-06|7.44442308104774e-06|2.21033384969915|-0.665284660170225|-0.853759668457481|0.614100565907532|1.47585972238732|1.45394664116792|0.688884263897316|0.767433939117596|0.869991488028623|0.000834322321240572|0.00098278162028612|0.000802298094492553
11|"SR"|0.0566|0.046|0.0262|0.0304|0.0198|0.95|0.471987383331523|-0.0630652931789384|-0.0397498751607537|1.08902578726697|0.979461981624521|0.687119216187446|0.763556649348282|1.04057383041622e-05|4.10337899567058e-06|2.20768411163134|-0.664872034237569|-0.852466493107363|0.639636317542797|1.56937383747814|1.50201791995966|0.689044178860183|0.767722989404204|0.869921928940497|0.00084005120617818|0.000962275327786334|0.000778303110390599
